公司代號,公司名稱,營利事業統一編號
5464,霖宏科技股份有限公司,89396770
5465,富驊企業股份有限公司,36270626
5468,凱鈺科技股份有限公司,84149245
5474,聰泰科技開發股份有限公司,23902678
5475,德宏工業股份有限公司,97178087
5478,智冠科技股份有限公司,81231585
5481,新華泰富股份有限公司,23790625
5483,中美矽晶製品股份有限公司,47238650
5487,通泰積體電路股份有限公司,22321575
5488,松普科技股份有限公司,43900488
5489,彩富電子股份有限公司,86157450
5490,同亨科技股份有限公司,84149929
5493,三聯科技股份有限公司,3051501
5498,凱崴電子股份有限公司,97326828
5508,永信建設開發股份有限公司,22417810
5511,德昌營造股份有限公司,22132814
5512,力麒建設股份有限公司,86690644
5514,三豐建設股份有限公司,22817225
5516,雙喜營造股份有限公司,47254476
5520,力泰建設企業股份有限公司,66410981
5523,豐謙建設股份有限公司,66629349
5529,志嘉建設股份有限公司,58250510
5530,龍巖股份有限公司,22415496
5536,聖暉工程科技股份有限公司,52524653
5543,崇佑股份有限公司,28994275
5601,臺聯貨櫃通運股份有限公司,701122
5603,陸海股份有限公司,4927158
5604,中連汽車貨運股份有限公司,51125209
5609,中菲行國際物流股份有限公司,1176152
5701,劍湖山世界股份有限公司,22265047
5703,亞都麗緻大飯店股份有限公司,12144501
5704,知本老爺大酒店股份有限公司,23637974
5820,日盛金融控股股份有限公司,70796826
5864,致和證券股份有限公司,23530683
5878,台名保險經紀人股份有限公司,80287239
5902,德記洋行股份有限公司,22358925
5903,全家便利商店股份有限公司,23060248
5904,寶雅國際股份有限公司,97151664
5905,南仁湖育樂股份有限公司,23524280
6015,宏遠證券股份有限公司,3027502
6016,康和綜合證券股份有限公司,23824511
6020,大展證券股份有限公司,22955802
6021,大慶證券股份有限公司,22957098
6023,元大期貨股份有限公司,97179282
6026,福邦證券股份有限公司,23471214
6101,寬魚國際股份有限公司,23466893
6103,合邦電子股份有限公司,84149569
6104,創惟科技股份有限公司,97435451
6109,亞元科技股份有限公司,23727428
6111,大宇資訊股份有限公司,16612907
6113,亞矽科技股份有限公司,22033899
6114,久威國際股份有限公司,43880075
6118,建達國際股份有限公司,89621848
6121,新普科技股份有限公司,86620351
6122,擎邦國際科技工程股份有限公司,5114306
6123,上奇科技股份有限公司,86162989
6124,業強科技股份有限公司,84900878
6125,廣運機械工程股份有限公司,4757891
6126,信音企業股份有限公司,47122187
6127,九豪精密陶瓷股份有限公司,86412635
6129,普誠科技股份有限公司,22050539
6130,星寶國際股份有限公司,84659035
6134,萬旭電業股份有限公司,22522622
6138,茂達電子股份有限公司,16252902
6140,訊達電腦股份有限公司,30990747
6143,振曜科技股份有限公司,16084080
6144,得利影視股份有限公司,89398566
6146,耕興股份有限公司,97491093
6147,頎邦科技股份有限公司,16130009
6148,驊宏資通股份有限公司,86468118
6150,撼訊科技股份有限公司,16238655
6151,晉倫科技股份有限公司,12390496
6154,順發電腦股份有限公司,89743949
6156,松上電子股份有限公司,22944019
6158,禾昌興業股份有限公司,22006020
6160,欣技資訊股份有限公司,23058518
6161,捷波資訊股份有限公司,22178466
6163,華電聯網股份有限公司,84778623
6167,久正光電股份有限公司,22100566
6169,昱泉國際股份有限公司,23296194
6170,統振股份有限公司,12135600
6171,台灣亞銳士股份有限公司,89596101
6173,信昌電子陶瓷股份有限公司,23641338
6174,安碁科技股份有限公司,22100469
6175,立敦科技(股)有限公司,84607396
6179,亞通利大能源股份有限公司,89491275
6180,遊戲橘子數位科技股份有限公司,89550029
6182,合晶科技股份有限公司,16138282
6185,幃翔精密股份有限公司,22906009
6186,新潤興業股份有限公司,16318881
6187,萬潤科技股份有限公司,97015768
6188,廣明光電股份有限公司,16836218
6190,萬泰科技股份有限公司,4674153
6194,育富電子股份有限公司,45082694
6195,詩肯股份有限公司,89403884
6198,凌泰科技股份有限公司,16759177
6199,天品聯合企業股份有限公司,84228281
6203,海韻電子工業股份有限公司,4329168
6204,台灣艾華電子工業股份有限公司,43408984
6207,雷科股份有限公司,22837088
6208,日揚科技股份有限公司,16101031
6210,慶生電子股份有限公司,45190379
6212,理銘開發股份有限公司,7611076
6217,中國探針股份有限公司,22059031
6218,豪勉科技股份有限公司,12223097
6219,富旺國際開發股份有限公司,97447647
6220,岳豐科技股份有限公司,45911735
6221,晉泰科技股份有限公司,84981323
6222,上揚科技股份有限公司,22182927
6223,旺矽科技股份有限公司,89647050
6227,茂綸股份有限公司,20811962
6228,全譜科技股份有限公司,84560006
6229,研通科技股份有限公司,86491265
6231,系微股份有限公司,16627697
6233,旺玖科技股份有限公司,16177572
6234,高僑自動化科技股份有限公司,23712277
6236,康呈生醫科技股份有限公司,16094290
6237,驊訊電子企業股份有限公司,86315535
6238,勝麗國際股份有限公司,86126696
6240,松崗數位文創股份有限公司,97446128
6241,易通展科技股份有限公司(原享承),86504769
6242,立康生醫事業股份有限公司(亨豐),12549828
6244,茂迪股份有限公司,20889546
6245,立端科技股份有限公司,22327466
6246,臺龍電子股份有限公司,12386388
6247,淇譽電子科技股份有限公司,34395565
6248,沛波鋼鐵股份有限公司,38432767
6259,百徽股份有限公司,84497335
6261,久元電子股份有限公司,86244737
6263,普萊德科技股份有限公司,84117341
6264,富裔實業股份有限公司,97477509
6265,方土昶股份有限公司,16436439
6266,泰詠電子股份有限公司,23576977
6270,倍微科技股份有限公司,86882278
6274,台燿科技股份有限公司,4226091
6275,元山科技工業股份有限公司,22264722
6276,安鈦克科技股份有限公司,34235759
6279,胡連精密股份有限公司,20759430
6284,佳邦科技股份有限公司,16599215
6287,元隆電子股份有限公司,22099174
6290,良維科技股份有限公司,11298247
6291,沛亨半導體股份有限公司,86541238
6292,迅德興業股份有限公司,22133530
6294,智基科技開發股份有限公司,97306837
6404,中國通訊多媒體集團有限公司,53661269
6411,晶焱科技股份有限公司,28081989
6417,韋僑科技股份有限公司,16877131
6418,詠昇電子股份有限公司,22774892
6419,京晨科技股份有限公司,28212547
6425,易發精機股份有限公司,22994919
6426,統新光訊股份有限公司,13111161
6432,今展科技股份有限公司,12688172
6435,大中積體電路股份有限公司,28112723
6438,迅得機械股份有限公司,70753397
6441,廣錠科技股份有限公司,53562649
6446,藥華醫藥股份有限公司,70557655
6457,紘康科技股份有限公司,28751690
6461,益得生物科技股份有限公司,53104031
6462,神盾股份有限公司,28835517
6465,威潤科技股份有限公司,24497254
6469,大樹醫藥股份有限公司,12803476
6470,宇智網通股份有限公司,27375986
6472,保瑞藥業股份有限公司,28684877
6482,弘煜科技事業股份有限公司,25064206
6485,點序科技股份有限公司,28927852
6486,互動國際數位股份有限公司,80192260
6488,環球晶圓股份有限公司,28113286
6492,生華生物科技股份有限公司,54021973
6494,九齊科技股份有限公司,28509490
6496,科懋生物科技股份有限公司,23024594
6497,亞獅康股份有限公司,42484421
6499,益安生醫股份有限公司,54150856
6506,(又又)邦實業股份有限公司,23531297
6508,惠光股份有限公司,69546202
6509,聚和國際股份有限公司,4243562
6510,中華精測科技股份有限公司,27879121
6512,啟發電子股份有限公司,28133327
6514,芮特科技股份有限公司,42332136
6516,勤崴國際科技股份有限公司,28835663
6523,達爾膚生醫科技股份有限公司,80167706
6530,創威光電股份有限公司,13067290
6532,瑞耘科技股份有限公司,16394917
6535,順天醫藥生技股份有限公司,12663974
6538,倉和股份有限公司,84819223
6542,隆中網絡股份有限公司,53114404
6547,高端疫苗生物製劑股份有限公司,53943057
6548,長華科技股份有限公司,70849957
6556,勝品電通股份有限公司,53184695
6560,欣普羅光電股份有限公司,70643081
6561,是方電訊股份有限公司,86000036
6568,宏觀微電子股份有限公司,28514260
6569,醫揚科技股份有限公司,29135647
6570,維田科技股份有限公司,27271130
6574,霈方國際股份有限公司,80281973
6576,逸達生物科技股份有限公司,54165507
6577,勁豐電子股份有限公司,70565509
6578,達邦蛋白股份有限公司,13000453
6590,普鴻資訊股份有限公司,70584647
6593,台灣銘板股份有限公司,20675832
6594,展匯科技股份有限公司,42627808
6596,寬宏藝術經紀股份有限公司,27530185
6603,富強鑫精密工業股份有限公司,86122164
6609,台灣瀧澤科技股份有限公司,44549792
6612,應用奈米醫材科技股份有限公司,28113167
6613,朋億股份有限公司,16034271
6615,慧智基因股份有限公司,53710986
6616,特昇國際股份有限公司,72488249
6624,萬年清環境工程股份有限公司,16863495
6629,泰金投資控股股份有限公司,43015307
6640,均華精密工業股份有限公司,53186146
6643,&#20870;星科技股份有限公司,53621915
6649,台灣生醫材料股份有限公司,54008079
6654,天正國際精密機械股份有限公司,53900846
6662,樂斯科生物科技股份有限公司,12862410
6664,群翊工業股份有限公司,23555277
6667,信紘科技股份有限公司,89728356
6679,鈺太科技股份有限公司,27979753
6683,雍智科技股份有限公司,28398895
6803,崑鼎投資控股股份有限公司,70758512
7402,邑錡股份有限公司,80538664
8024,佑華微電子股份有限公司,86806602
8027,鈦昇科技股份有限公司,22101002
8032,光菱電子股份有限公司,22626725
8034,榮群電訊股份有限公司,86001464
8038,長園科技實業股份有限公司,16207745
8040,九暘電子股份有限公司,16069953
8042,臺灣金山電子工業股份有限公司,3550210
8043,蜜望實企業股份有限公司,23310983
8044,網路家庭國際資訊股份有限公司,16606102
8047,星雲電腦股份有限公司,23360202
8048,德勝科技股份有限公司,5094603
8049,晶采光電科技股份有限公司,16440433
8050,廣積科技股份有限公司,70479315
8054,安國國際科技股份有限公司,70455720
8059,凱碩科技股份有限公司,16631735
8064,東捷科技股份有限公司,16491312
8066,來思達國際企業股份有限公司,84149821
8067,志旭國際股份有限公司,23286631
8068,全達國際股份有限公司,16003714
8069,元太科技工業股份有限公司,22099890
8071,能率網通股份有限公司,84415355
8074,鉅橡企業股份有限公司,96865657
8076,伍豐科技股份有限公司,89961466
8077,洛碁實業股份有限公司,89211393
8080,台灣奧斯特股份有限公司,84492351
8083,瑞穎股份有限公司,16264415
8084,巨虹電子股份有限公司,84630087
8085,福華電子股份有限公司,11825450
8086,宏捷科技股份有限公司,16130423
8087,華鎂鑫科技股份有限公司,16203494
8088,品安科技股份有限公司,84750054
8091,翔名科技股份有限公司,86436593
8092,建暐精密科技股份有限公司,76470282
8093,保銳科技股份有限公司,23725553
8096,擎亞國際科技股份有限公司,16099112
8097,常珵科技股份有限公司,22206879
8099,大同世界科技股份有限公司,70771557
8107,大億金茂股份有限公司,16359284
8109,博大科技股份有限公司,86757291
8111,立碁電子工業股份有限公司,23378792
8121,越峰電子材料股份有限公司,86124395
8147,正淩精密工業股份有限公司,22324051
8155,博智電子股份有限公司,89495531
8171,天宇工業股份有限公司,38426929
8176,智捷科技股份有限公司,84149408
8182,加高電子股份有限公司,75914885
8183,台灣精星科技股份有限公司,23984925
8234,新漢股份有限公司,86891972
8240,華宏新技股份有限公司,83428825
8255,朋程科技股份有限公司,16748101
8277,商丞科技股份有限公司,84783772
8279,生展生物科技股份有限公司,16130471
8287,英格爾科技股份有限公司,43869091
8289,泰藝電子股份有限公司,70540563
8291,尚茂電子材料股份有限公司,16431363
8299,群聯電子股份有限公司,12649951
8342,益張實業股份有限公司,22492367
8349,恒耀國際股份有限公司,69916350
8354,冠好科技股份有限公司,86779099
8358,金居開發股份有限公司,16447610
8383,千附實業股份有限公司,12378253
8390,金益鼎企業股份有限公司,97419282
8401,白紗科技印刷股份有限公司,70730281
8403,盛弘醫藥股份有限公司,80563852
8406,"Ginko International Co., Ltd.",39660325
8409,商之器科技股份有限公司,22743619
8410,森田印刷廠股份有限公司,68682185
8415,大成國際鋼鐵股份有限公司,28754606
8416,實威國際股份有限公司,27746072
8418,捷必勝控股股份有限公司,53008678
8420,明揚國際科技股份有限公司,28288026
8421,旭源包裝科技股份有限公司,27476083
8423,保綠資源股份有限公司,53003483
8424,惠普股份有限公司,12371385
8426,紅木集團有限公司,53003863
8431,匯鑽科技股份有限公司,29061764
8432,東生華製藥股份有限公司,53093421
8433,弘帆股份有限公司,12547173
8435,台灣鉅邁股份有限公司,12137902
8436,大江生醫股份有限公司,12292039
8437,大地幼教股份有限公司,41421434
8440,綠電再生股份有限公司,16636181
8444,綠河股份有限公司,54387326
8446,華研國際音樂股份有限公司,16842491
8450,霹靂國際多媒體股份有限公司,97053241
8455,蓋曼群島商日本大拓股份有限公司,54385657
8472,夠麻吉股份有限公司,25145643
8476,台境企業股份有限公司,80369745
8477,創業家兄弟股份有限公司,53761823
8489,三貝德數位文創股份有限公司,28443147
8905,裕國冷凍冷藏股份有限公司,23641978
8906,花王企業股份有限公司,33742362
8908,欣雄天然氣股份有限公司,7861475
8913,全銓租賃股份有限公司,5711866
8916,光隆實業股份有限公司,33111800
8917,欣泰石油氣股份有限公司,22000004
8921,沈氏藝術印刷股份有限公司,15820097
8923,時報文化出版企業股份有限公司,1405937
8924,大田精密工業股份有限公司,23060009
8927,北基國際股份有限公司,23218091
8928,鉅明股份有限公司,85634075
8929,富堡工業股份有限公司,30851864
8930,青鋼應用材料股份有限公司,69797158
8931,大園汽電共生股份有限公司,84526079
8932,宏大拉鍊股份有限公司,35892013
8933,愛地雅工業股份有限公司,97506791
8934,衡平股份有限公司,22735391
8935,邦泰複合材料股份有限公司,52784171
8936,國統國際股份有限公司,91888619
8937,合騏工業股份有限公司,66338721
8938,明安國際企業股份有限公司,22532826
8941,關中股份有限公司,14062738
8942,森鉅科技材料股份有限公司,89845559
911613,特藝石油能源有限公司,0
9949,琉園股份有限公司,84767175
9950,萬國通路股份有限公司,73644351
9951,皇田工業股份有限公司,73707377
9960,邁達康網路事業股份有限公司,16824183
9962,有益鋼鐵股份有限公司,96862363
1260,富味鄉食品股份有限公司,12467902
1269,乾杯股份有限公司,70443909
1563,巧新科技工業股份有限公司,84980915
1585,鎧鉅科技股份有限公司,12642444
1594,日高工程實業股份有限公司,4938839
1780,立弘生化科技股份有限公司,12971536
1814,東聯光訊玻璃股份有限公司,23902451
1819,豐鼎光波奈米科技股份有限公司,89321602
2237,華德動能科技股份有限公司,27579308
2241,艾姆勒車電股份有限公司,53418357
2245,詠勝昌股份有限公司,16696080
2246,凱勝綠能科技股份有限公司,53823551
2247,汎德永業汽車股份有限公司,20838245
2248,華勝汽車電子股份有限公司,0
2599,樂揚建設股份有限公司,84271110
2721,楷捷國際投資股份有限公司,28975066
2730,美麗信酒店股份有限公司,80674294
2733,維格餅家股份有限公司,80490319
2741,人杰老四川餐飲管理顧問(股)公司,28836494
2743,山富國際旅行社股份有限公司,22888987
2750,桃禧航空城大飯店股份有限公司,24395427
2752,豆府股份有限公司,28841757
2938,床的世界股份有限公司,80646713
2942,京站實業股份有限公司,28710621
2945,三商家購股份有限公司,54164937
3097,拍檔科技股份有限公司,23622986
3117,年程科技股份有限公司,89379218
3138,耀登科技股份有限公司,23573774
3150,鈺寶科技股份有限公司,16372688
3158,嘉實資訊股份有限公司,16795856
3168,眾福科技股份有限公司,16274722
3184,微邦科技股份有限公司,97454724
3349,寶德科技股份有限公司,97483122
3357,西北臺慶科技股份有限公司,86978512
3377,健格科技股份有限公司,23736159
3391,佳得股份有限公司,23861037
3429,彥陽科技股份有限公司,89953557
3430,奇鈦科技股份有限公司,16297788
3485,敘(余+卜+又)豐企業股份有限公司,84995500
3543,州巧科技股份有限公司,70526133
3585,聯致科技股份有限公司,16742182
3592,瑞鼎科技股份有限公司,80532726
3595,山太士股份有限公司,89716605
3597,映興電子股份有限公司,22306125
3601,前源科技股份有限公司,70803848
3603,建祥國際股份有限公司,80337786
3627,華信光電科技股份有限公司,28621753
3633,云光科技股份有限公司,16177616
3659,百辰光電股份有限公司,80493934
3674,康訊科技股份有限公司,22617253
3678,聯享光電股份有限公司,12767387
3688,華立捷科技股份有限公司,12737912
4117,普生股份有限公司,47299918
4132,國鼎生物科技股份有限公司,80280616
4135,天賜爾生物科技股份有限公司,16725493
4136,英屬開曼太和生技集團(股)公司,43172002
4150,優你康光學股份有限公司,86723722
4151,明躍國際健康科技股份有限公司,70527203
4159,泉盛生物科技股份有限公司,53003532
4166,友霖生技醫藥股份有限公司,28924399
4169,泰宗生物科技股份有限公司,16307131
4170,鑫品生醫科技股份有限公司,27545820
4172,因華生技製藥股份有限公司,27964549
4186,台灣尖端先進生技醫藥(股)公司,70774029
4191,法德生技藥品股份有限公司,28853599
4193,喬本生醫股份有限公司,29184631
4194,禾伸堂生技股份有限公司,12681706
4195,基龍米克斯生物科技股份有限公司,12953452
4197,暐世生物科技股份有限公司,28031449
4427,展頌股份有限公司,22927617
4431,敏成股份有限公司,23883150
4537,旭東機械工業股份有限公司,56690647
4544,春日機械工業股份有限公司,85721346
4546,長亨精密股份有限公司,22540430
4553,盛復工業股份有限公司,52757548
4558,寶緯工業股份有限公司,23209895
4559,久裕興業科技股份有限公司,55942764
4565,宏偉電機工業股份有限公司,35945095
4572,駐龍精密機械股份有限公司,23830154
4573,高明鐵企業股份有限公司,89338287
4575,銓寶工業股份有限公司,97532545
4576,大銀微系統股份有限公司,97413843
4578,總格精密股份有限公司,23903228
4580,捷流閥業股份有限公司,15877936
4730,通用矽酮股份有限公司,11846954
4732,彥臣生技藥品股份有限公司,12676817
4738,尚志精密化學股份有限公司,12306385
4752,聯超實業股份有限公司,89609149
4765,磐采股份有限公司,16705686
4923,力士科技股份有限公司,28733011
4925,智微科技股份有限公司,12901841
4931,新盛力科技股份有限公司,70848850
4951,精拓科技股份有限公司,80333472
4980,佐臻股份有限公司,97430202
5216,台灣優燈股份有限公司,16772832
5222,全訊科技股份有限公司,16130296
5228,鈺鎧科技股份有限公司,86667046
5233,有量科技股份有限公司,70498018
5240,建騰創達科技股份有限公司,80503736
5244,弘凱光電股份有限公司,27877550
5248,景傳光電股份有限公司,16834289
5254,欣訊科技股份有限公司,86731791
5256,銳捷科技股份有限公司,27417352
5262,立達國際電子股份有限公司,25104761
5267,龍翩真空科技股份有限公司,27390847
5271,紘通企業股份有限公司,16576851
5277,葳天科技股份有限公司,27473918
5294,捷音特科技股份有限公司,28078788
5297,廣化科技股份有限公司,16436867
5859,遠雄人壽保險事業股份有限公司,84703052
5863,瑞興商業銀行股份有限公司,28417921
6027,德信綜合證券(股)公司,23470432
6028,公勝保險經紀人股份有限公司,84200994
6272,驊陞科技股份有限公司,23610975
6403,群登科技股份有限公司,24399520
6407,相互股份有限公司,23810592
6423,億而得微電子股份有限公司,12894399
6428,台灣淘米科技股份有限公司,24482647
6434,達輝光電股份有限公司,28230046
6445,經絡動力醫學股份有限公司,27533161
6468,網石棒辣椒股份有限公司,53918472
6473,好玩家股份有限公司,29150415
6474,華豫寧股份有限公司,84094369
6475,岱煒科技股份有限公司,12943883
6491,晶碩光學股份有限公司,25021158
6493,雷虎生技股份有限公司,53835304
6495,英屬開曼群島商納諾股份有限公司,42463592
6498,久禾光電股份有限公司,80579685
6518,康科特股份有限公司,25029519
6527,明達醫學科技股份有限公司,25057697
6529,研鼎智能股份有限公司,29044837
6534,正瀚生技股份有限公司,54313303
6536,碩豐數位科技股份有限公司,24231494
6539,翔宇生醫科技股份有限公司,53350764
6543,普惠醫工股份有限公司,23243578
6545,擎力科技股份有限公司,80661122
6549,景凱生物科技股份有限公司,53394159
6550,北極星藥業集團股份有限公司,24792045
6553,豐華生物科技股份有限公司,29048989
6555,榮炭科技股份有限公司,24489613
6559,研晶光電股份有限公司,27797183
6562,聯亞藥業股份有限公司,24626617
6564,安特羅生物科技股份有限公司,54665910
6565,物聯智慧股份有限公司,29045478
6566,創益生技股份有限公司,53226196
6572,博錸生技股份有限公司,24489199
6575,心悅生醫股份有限公司,54179072
6580,台睿生物科技股份有限公司,53529570
6583,友松娛樂股份有限公司,12654975
6584,南俊國際股份有限公司,36268804
6585,鼎基先進材料股份有限公司,81486019
6586,醣基生醫股份有限公司,54170142
6588,東典光電科技股份有限公司,70507419
6589,台康生技股份有限公司,54150737
6592,和潤企業股份有限公司,16844548
6595,光禹國際數位娛樂開發(股)公司,54320971
6597,立誠光電股份有限公司,53125710
6598,瑞磁生物科技集團股份有限公司,42545659
6599,普達系統股份有限公司,29069127
6610,安成生物科技股份有限公司,25147136
6611,辣椒方舟移動數位股份有限公司,24748105
6617,共信醫藥科技控股股份有限公司,42486336
6618,永虹先進材料股份有限公司,53536761
6620,漢達生技醫藥股份有限公司,24546157
6621,華宇藥品股份有限公司,70680851
6622,百聿數碼創意股份有限公司,24777847
6626,唯晶數位娛樂股份有限公司,54661506
6633,萊鎂醫療器材股份有限公司,25181598
6634,欣耀生醫股份有限公司,54727599
6637,醫影股份有限公司,86700973
6638,沅聖科技股份有限公司,80456781
6639,源大環能股份有限公司,29120948
6642,富致科技股份有限公司,70670235
6645,金萬林企業股份有限公司,27348877
6648,斯其大科技股份有限公司,16790212
6650,帝圖科技文化股份有限公司,24327189
6651,全宇昕科技股份有限公司,13063718
6652,雅祥生技醫藥股份有限公司,27570215
6656,宬世環宇國際媒體股份有限公司,24309422
6657,華安醫學股份有限公司,53726093
6661,威健股份有限公司,80158777
6665,康聯生醫科技股份有限公司,24291669
6673,和詮科技股份有限公司,70849491
6677,瑩碩生技醫藥股份有限公司,80207616
6680,鑫創電子股份有限公司,24332747
6682,碩鑽材料股份有限公司,24804181
6684,安格科技股份有限公司,53172585
6688,海樂影業股份有限公司,27457157
6689,伊雲谷數位科技股份有限公司,54359763
6690,安碁資訊股份有限公司,70565450
6691,洋基工程股份有限公司,30921756
6692,進金生能源服務股份有限公司,24758118
6693,廣閎科技股份有限公司,28870892
6695,芯鼎科技股份有限公司,28112890
6696,仁新醫藥股份有限公司,43814765
6697,東捷資訊服務股份有限公司,23929058
6698,旭暉應用材料股份有限公司,28722767
6703,軒郁國際股份有限公司,24347235
6705,振躍精密滑軌股份有限公司,97214507
6706,惠特科技股份有限公司,70697332
6709,昱厚生技股份有限公司,28403068
6712,長聖國際生技股份有限公司,60274720
6713,博謙生技股份有限公司,54574685
6715,嘉基科技股份有限公司,53431627
6716,應廣科技股份有限公司,27619977
6717,智慧光科技股份有限公司,80258993
6720,久昌科技股份有限公司,53502805
6721,信實保全股份有限公司,24210110
6723,傑智環境科技股份有限公司,28139878
6724,創王光電股份有限公司,43941967
6727,亞泰金屬工業股份有限公司,4393941
6728,上洋產業股份有限公司,12978735
6731,啟坤科技股份有限公司,4465819
6732,昇佳電子股份有限公司,25079572
6733,博晟生醫股份有限公司,42404010
7443,凡事康流體科技股份有限公司,70401437
7516,清淨海生技股份有限公司,28646868
8041,東元精電股份有限公司,16439631
8045,達運光電股份有限公司,86880449
8089,康全電訊股份有限公司,23727877
8115,帝聞企業股份有限公司,11491382
8119,公信電子股份有限公司,20972349
8127,利汎科技股份有限公司,97095636
8179,旭德科技股份有限公司,16638110
8281,歐普羅科技股份有限公司,84626464
8284,三竹資訊股份有限公司,86136982
8298,威睿科技股份有限公司,70573368
8329,臺灣電視事業股份有限公司,20685000
8359,錢櫃企業股份有限公司,22327867
8438,昶昕實業股份有限公司,23509611
8458,影一製作所股份有限公司,28701117
8465,德河海洋生技(股)公司,29088476
8479,台灣藝術股份有限公司,53598962
8487,愛爾達科技股份有限公司,70542247
8490,台灣利得生物科技股份有限公司,28530000
8491,真好玩娛樂科技股份有限公司,54358602
8492,兔將創意影業股份有限公司,53313071
8495,經緯航太科技股份有限公司,27285850
8496,台霖生物科技股份有限公司,27559730
9957,燁聯鋼鐵股份有限公司,23218395
104,臺銀綜合證券股份有限公司,28428390
111,臺灣中小企銀,14329223
116,日盛證券股份有限公司,3098908
218,亞東證券股份有限公司,36552651
511,富隆證券股份有限公司,22956788
518,太平洋證券股份有限公司,22957533
532,高橋證券股份有限公司,22958842
537,鴻福證券股份有限公司,23111773
538,第一金證券股份有限公司,22959223
546,寶盛證券股份有限公司,23111648
550,豐銀證券股份有限公司,23112344
560,永興證券股份有限公司,22957745
572,大華證券股份有限公司,23115497
587,光隆證券股份有限公司,23222335
596,日茂證券股份有限公司,23360006
601,(牛牛牛)亞證券股份有限公司,23226260
616,中國信託綜合證券股份有限公司,23416851
638,光和證券股份有限公司,23417015
646,大昌證券股份有限公司,23469771
662,全泰證券股份有限公司,23470685
666,和興證券股份有限公司,23469717
695,福勝證券股份有限公司,23470904
700,兆豐證券股份有限公司,23474649
708,石橋證券股份有限公司,23474227
732,大永證券股份有限公司,23472305
736,日陞證券股份有限公司,23532177
775,北城證券股份有限公司,23530972
779,國票綜合證券股份有限公司,23535744
815,台新綜合證券股份有限公司,23534956
838,安泰證券股份有限公司,23827117
856,新光證券股份有限公司,84703412
869,新壽綜合證券股份有限公司,16096826
877,大鼎證券股份有限公司,16634748
888,國泰綜合證券股份有限公司,27236155
930,華南永昌綜合證券股份有限公司,22955774
960,富邦綜合證券股份有限公司,22957301
980,元大證券股份有限公司,97160609
0009A0,永豐金證券股份有限公司,23113343
10001,富邦證券金融股份有限公司,89394288
10002,環華證券金融股份有限公司,89393957
1111,欣欣水泥企業股份有限公司,36513594
1115,和桐水泥股份有限公司,53220783
1237,台灣糖業股份有限公司,3794905
1242,新東陽股份有限公司,15319335
1246,中聯油脂股份有限公司,89480404
1267,京華堂實業股份有限公司,84478111
1271,晨暉生物科技股份有限公司,28708250
1328,台灣中油股份有限公司,3707901
1408,中興紡織廠股份有限公司,35082604
1480,東盟開發實業股份有限公司,88121697
1489,日南紡織股份有限公司,56039219
1548,信昌機械廠股份有限公司,35282407
1550,台全電機股份有限公司,11824327
1557,金豐機器工業股份有限公司,58303609
1602,太平洋電線電纜股份有限公司,3064800
1606,歌林股份有限公司,35451108
1613,台一國際股份有限公司,34284955
1619,大展電線電纜股份有限公司,5024240
1716,永信藥品工業股份有限公司,56065601
1739,欣雲天然氣股份有限公司,22820164
1740,欣桃天然氣股份有限公司,43147546
1743,大台南區天然氣股份有限公司,22660547
1745,欣嘉石油氣股份有限公司,22658633
1763,奇美實業股份有限公司,68387705
1764,長春石油化學股份有限公司,11384806
1765,長春人造樹脂廠股份有限公司,11384708
1766,大連化學工業股份有限公司,12233428
1767,陽明山瓦斯股份有限公司,29705246
1769,欣中天然氣股份有限公司,51326774
1770,信東生技股份有限公司,43211700
1775,大東樹脂化學股份有限公司,51008069
2041,燁茂實業股份有限公司,76480628
2043,福光企業股份有限公司,73632361
2048,中龍鋼鐵股份有限公司,84613756
2056,璋釔鋼鐵廠股份有限公司,59315006
2060,永發鋼鐵工業股份有限公司,35489006
2068,優頻科技材料股份有限公司,23929418
2071,震南鐵線股份有限公司,86540792
2212,友聯車材製造股份有限公司,11104755
2215,匯豐汽車股份有限公司,83446817
2218,高都汽車股份有限公司,85961513
2219,鍾慶科技開發股份有限公司,64998780
2220,南都汽車股份有限公司,86120567
2222,桃苗汽車股份有限公司,22817885
2225,國都汽車股份有限公司,22663848
2226,中部汽車股份有限公司,22819125
2311,日月光半導體製造股份有限公司,76027628
2325,矽品精密工業股份有限公司,55991080
2381,華宇光能股份有限公司,23413799
2384,勝華科技股份有限公司,22100398
2396,精碟科技股份有限公司,23826861
2549,遠揚建設股份有限公司,36538005
2557,泛亞工程建設股份有限公司,11367406
2568,世正開發股份有限公司,86386622
2579,鈺通營造工程股份有限公司,22298292
2580,遠揚營造工程股份有限公司,5117325
2589,承隆能源科技股份有限公司,22705087
2619,新竹物流股份有限公司,46480100
2621,立榮航空股份有限公司,22958771
2711,凱撒大飯店股份有限公司,12499670
2716,長榮國際股份有限公司,12508713
2751,王座國際餐飲股份有限公司,42756204
2753,八方雲集國際股份有限公司,70472679
2754,亞洲藏壽司股份有限公司,54669129
2755,揚秦國際企業股份有限公司,42591908
2807,渣打國際商業銀行股份有限公司,46479103
2833,台灣人壽保險股份有限公司,3557017
2837,凱基商業銀行股份有限公司,86517321
2848,華南產物保險股份有限公司,3415101
2856,元富證券股份有限公司,23357868
2858,中租迪和股份有限公司,5072925
2863,泰安產物保險股份有限公司,3336704
2872,台灣票券金融股份有限公司,89396292
2873,大中票券金融股份有限公司,89391748
